mic_id,country_name,country_iso2,country_iso3,country_group,mic_name_official,mic_acronym,mic_type,mic_subtype,channel,mic_owner_institution,mic_owner_type,status_active,start_year,last_verified_date,ipc_category_primary_code,ipc_category_primary_label,ipc_category_secondary_codes,ipc_category_secondary_labels,ipc_codes_all,ipc_coverage_count,dim_env,dim_soc,dim_eco,legal_basis_exists,instrument_type,legal_basis_title,legal_basis_year,responsible_authority,obligation_level,verification_model,third_party_required,accreditation_required,public_registry,enforcement_body,sanctions_exist,sanctions_type_text,transparency_level,comparability_support,access_cost,access_requirements,language_available,update_frequency_text,source_id_primary,source_type_primary,source_url_primary,source_id_secondary,source_type_secondary,source_url_secondary,evidence_quality_note,data_gaps_declared,gaps_text,risk_flags,notes_scope,transferability_notes,Rank_global,Rank_country,Score_total_adj,Score_total_min,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,W_C1,W_C2,W_C3,W_C4,W_C5,W_C6,W_C7,W_C8,W_C9,W_C10,dataset_product,dataset_version,scoring_version,ranking_version,data_cutoff,attributes_eco,attributes_env,attributes_soc,audit_frequency,claim_type,enforcement_level,last_update_year,mapping_rule_applied,mca_core_blockers,mca_core_ready,mca_full_blockers,mca_full_ready,mca_min_blockers,mca_min_ready,policy_link_text,product_scope_text,target_user,longevity_years,longevity_bucket
MIC-SE-010,Sweden,SE,SWE,OCDE_UE,OEKO-TEX Standard 100,,certificacion,ND,digital,OEKO-TEX Association,privado,activo,ND,2025-12-18 00:00:00,2,Vestuario y calzado,,,2,1,Sí,No,No,no,estandar,,,OEKO-TEX Association,ND,tercera_parte,Sí,ND,No,,,ND,,,ND,,ND,,SRC-SE-010,Sitio oficial,https://www.oeko-tex.com/en/,SRC-SE-010-2,Sitio oficial (OEKO‑TEX; red de institutos/oficinas),https://www.oeko-tex.com/en/our-institutes/offices,Mecanismo voluntario/privado (o sin respaldo normativo explícito); verificar evidencia de adopción y cobertura nacional en P3. | Cobertura país verificada mediante red oficial de institutos/oficinas OEKO‑TEX (referencia a representación regional y/o socios nacionales).,ND,ND,ND,ND,ND,20,10.0,1.266666666666667,0.3800000000000001,,,,3,0.0,,,1,,,,,,0.3,0.0,,,0.08,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,ND,ND,ND,,Certificación,tercera_parte,ND,principal,access_cost; language_available,No,access_cost; language_available; transparency_level; update_frequency_text; comparability_support; enforcement_body; access_requirements,No,,Sí,ND,Textiles y materiales en contacto con piel; sustancias nocivas,Consumidor,,ND
MIC-US-001,United States,US,USA,OCDE_UE,ENERGY STAR,,etiqueta,ND,digital,U.S. Environmental Protection Agency (EPA); U.S. Department of Energy (DOE),publico,activo,ND,2025-12-18,4,Equipamiento y mantención del hogar,,,4,1,Sí,No,No,no,Programa público voluntario / sello de eficiencia energética,Programa ENERGY STAR (requisitos técnicos y de uso de marca),,EPA; DOE,ND,público,No,ND,Sí,U.S. Environmental Protection Agency (EPA) en asociación con U.S. Department of Energy (DOE).,,ND,High,Yes (buscador y datasets permiten comparación por categoría/atributos),Free (consulta pública); costos aplican a fabricantes para certificación/uso de marca (NA para consumidores),Acceso público vía web (buscador/listas). El uso de la etiqueta requiere certificación/validación del modelo y cumplimiento de directrices del programa (NA para consumidores).,EN,Los conjuntos de datos públicos de productos ENERGY STAR se indican como actualizados diariamente (herramientas de datos).,SRC-US-001,Sitio oficial,https://www.energystar.gov/about,SRC-US-001-2,Sitio oficial (ENERGY STAR),https://www.energystar.gov/partner_resources/products_partner_resources/product_reporting/data_tools,Programa federal voluntario con requisitos técnicos por categoría y control del uso de la marca; no constituye un requisito regulatorio obligatorio para consumidores. Verificar vigencia programática en caso de cambios institucionales posteriores.,ND,ND,riesgo_cambio_programa,ND,ND,14,3.0,2.1,0.84,,,,1,3.0,3.0,,1,,,,,,0.1,0.36,0.3,,0.08,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,ND,ND,ND,,Etiqueta,medio,ND,principal,access_cost; language_available,No,access_cost; language_available; transparency_level; update_frequency_text; comparability_support; access_requirements,No,,Sí,ND,"Electrodomésticos, equipos y edificios; eficiencia energética",Consumidor,,ND
MIC-US-002,United States,US,USA,OCDE_UE,USDA Organic,,etiqueta,ND,digital,"United States Department of Agriculture (USDA), Agricultural Marketing Service (AMS), National Organic Program (NOP)",publico,activo,ND,2025-12-18,1,Alimentos y bebidas no alcohólicas,,,1,1,Sí,No,No,si,Regulación + certificación (uso del sello orgánico),Organic Foods Production Act of 1990; National Organic Program (7 CFR Part 205),1990.0,USDA AMS (NOP),ND,mixto,Sí,ND,Sí,USDA Agricultural Marketing Service (AMS) — National Organic Program (NOP); verificación mediante certificadores acreditados.,,ND,High,Partial (etiqueta binaria por estándar; comparabilidad limitada entre productos),Free (consulta pública); costos aplican a operadores para certificación (NA para consumidores),Etiqueta en producto; verificación de certificación a través del Organic Integrity Database (INTEGRITY).,EN (ES parcial en sitio USDA),Actualización por certificadores en el sistema INTEGRITY; se exige actualizar pérdidas de certificación dentro de 72 horas.,SRC-US-002,Sitio oficial,https://www.ams.usda.gov/rules-regulations/organic,SRC-US-002-2,,https://www.ams.usda.gov/sites/default/files/media/INTEGRITYFAQ.pdf,Marco legal y reglamentario federal con esquema de acreditación/certificación para uso del sello.,ND,ND,,ND,ND,6,1.0,2.6,1.04,,,,3,3.0,3.0,,1,,,,,,0.3,0.36,0.3,,0.08,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,ND,ND,ND,,Etiqueta,alta,ND,principal,access_cost; language_available,No,access_cost; language_available; transparency_level; update_frequency_text; comparability_support; access_requirements,No,,Sí,ND,Alimentos orgánicos certificados bajo normativa USDA,Consumidor,,ND
MIC-US-003,United States,US,USA,OCDE_UE,Safer Choice,,etiqueta,ND,digital,U.S. Environmental Protection Agency (EPA) – Safer Choice Program,publico,activo,ND,2025-12-18,8,Bienes y servicios diversos,,,8,1,Sí,No,No,no,Programa público voluntario / etiqueta,Programa Safer Choice (requisitos de la etiqueta y acuerdos de asociación),,EPA,ND,mixto,No,ND,Sí,U.S. Environmental Protection Agency (EPA) — Safer Choice Program.,,ND,High,Partial (directorio de productos; no establece escala comparativa),Free (consulta pública); costos aplican a socios/uso de etiqueta (NA para consumidores),Acceso público vía buscador/listado web; uso de la etiqueta sujeto a aprobación del programa (NA para consumidores).,EN (ES parcial disponible en páginas EPA),ND (no se identificó declaración explícita de frecuencia de actualización en fuentes revisadas).,SRC-US-003,Sitio oficial,https://www.epa.gov/saferchoice,SRC-US-003-2,,https://www.epa.gov/saferchoice/products,Esquema voluntario con criterios técnicos y reglas de uso de etiqueta administrado por EPA; no es certificación obligatoria por ley.,ND,ND,,ND,ND,14,3.0,2.1,0.84,,,,1,3.0,3.0,,1,,,,,,0.1,0.36,0.3,,0.08,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,ND,ND,ND,,Etiqueta,medio,ND,principal,access_cost; language_available,No,access_cost; language_available; transparency_level; update_frequency_text; comparability_support; access_requirements,No,,Sí,ND,Productos químicos de consumo/limpieza con criterios de sustancias más seguras,Consumidor,,ND
MIC-US-004,United States,US,USA,OCDE_UE,USDA BioPreferred,,etiqueta,ND,digital,USDA BioPreferred Program (USDA),publico,activo,ND,2025-12-18,4,Equipamiento y mantención del hogar,,,4,1,Sí,No,No,si,Programa federal (compras públicas federales) + etiqueta voluntaria,USDA BioPreferred Program; 7 CFR Part 3202 (BioPreferred),2002.0,USDA,ND,mixto,No,ND,Sí,USDA BioPreferred Program (USDA).,,ND,High,Partial (catálogo y categorías; no escala comparativa entre productos),Free (consulta pública); costos aplican a certificación/ensayos para uso de etiqueta (NA para consumidores),Acceso público a catálogo web; uso de etiqueta requiere certificación de contenido biobased y aprobación para uso de marca (NA para consumidores).,EN,ND (no se identificó declaración explícita de frecuencia de actualización del catálogo en fuentes revisadas).,SRC-US-004,Sitio oficial,https://www.biopreferred.gov/BioPreferred/,SRC-US-004-2,,https://www.biopreferred.gov/BioPreferred/faces/catalog/Catalog.xhtml,Programa federal con componente de compras públicas (preferencia/obligaciones en adquisiciones federales) y sello para consumidores/mercado.,ND,ND,,ND,ND,14,3.0,2.1,0.84,,,,1,3.0,3.0,,1,,,,,,0.1,0.36,0.3,,0.08,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,ND,ND,ND,,Etiqueta,medio,ND,principal,access_cost; language_available,No,access_cost; language_available; transparency_level; update_frequency_text; comparability_support; access_requirements,No,,Sí,ND,Productos biobasados; contenido biobasado verificado,Consumidor,,ND
MIC-US-005,United States,US,USA,OCDE_UE,EPEAT,,rating,ND,digital,Global Electronics Council (GEC) – EPEAT,privado,activo,ND,2025-12-18,7,Información y comunicación,,,7,1,Sí,No,No,no,Registro/certificación privada con adopción en compras públicas,EPEAT (esquema privado) – referencia en compras públicas de EE.UU.,,GEC (entidad privada); adopción en compras públicas federales,ND,tercera_parte,Sí,ND,Sí,Global Electronics Council (GEC) administra EPEAT; verificación mediante organismos de evaluación de conformidad/auditorías.,,ND,High,Yes (niveles EPEAT y filtros del registro soportan comparación por categoría/atributos),Free (consulta pública del registro); costos aplican a registro/licenciamiento y verificación (NA para consumidores),Registro público web; uso de la marca requiere registro del producto y verificación conforme al programa (NA para consumidores).,EN,El EPEAT Registry declara actualización diaria.,SRC-US-005,Sitio oficial,https://epeat.net/,SRC-US-005-2,Registro oficial (EPEAT Registry),https://epeat.net/,Esquema privado; señal país-específica por su integración en guías/programas de compras públicas de EE.UU. (ver URL secundaria).,ND,ND,,ND,ND,6,1.0,2.6,1.04,,,,3,3.0,3.0,,1,,,,,,0.3,0.36,0.3,,0.08,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,ND,ND,ND,,Sistema de clasificación/rating,medio,ND,principal,access_cost; language_available,No,access_cost; language_available; transparency_level; update_frequency_text; comparability_support; access_requirements,No,,Sí,ND,Electrónica (TI) con criterios ambientales; registro de productos,Consumidor,,ND
MIC-US-006,United States,US,USA,OCDE_UE,Green Seal,,certificacion,ND,digital,Green Seal (entidad privada),privado,activo,ND,2025-12-18,8,Bienes y servicios diversos,,,8,1,Sí,No,No,no,Certificación privada (ecoetiqueta Tipo I),Green Seal (estándares y certificación privada),,Green Seal,ND,tercera_parte,Sí,ND,No,Green Seal (organización certificadora); auditorías/validación según esquemas del programa.,,ND,High,Partial (directorio de productos certificados; no escala comparativa),Free (consulta pública del directorio); costos aplican a certificación (NA para consumidores),Acceso público al Green Seal Certified Directory; uso del sello reservado a titulares certificados (NA para consumidores).,EN,ND (no se identificó declaración explícita de frecuencia de actualización del directorio en fuentes revisadas).,SRC-US-006,Sitio oficial,https://www.greenseal.org/about-green-seal/,SRC-US-006-2,,https://certified.greenseal.org/,Esquema voluntario privado; evidencia de cobertura mediante directorio público de productos/servicios certificados.,ND,ND,,ND,ND,17,9.0,1.7,0.68,,,,3,0.0,3.0,,1,,,,,,0.3,0.0,0.3,,0.08,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,ND,ND,ND,,Certificación,medio,ND,principal,access_cost; language_available,No,access_cost; language_available; transparency_level; update_frequency_text; comparability_support; access_requirements,No,,Sí,ND,Productos/servicios con criterios ambientales por categoría,Consumidor,,ND
MIC-US-007,United States,US,USA,OCDE_UE,FSC Forest Stewardship Council,,certificacion,ND,digital,Forest Stewardship Council (FSC),privado,activo,ND,2025-12-18,4,Equipamiento y mantención del hogar,,,4,1,Sí,Sí,No,no,estandar,,,Forest Stewardship Council (FSC),ND,tercera_parte,Sí,ND,No,Forest Stewardship Council (FSC) / FSC US; certificación por organismos de certificación acreditados.,,ND,High,Partial (verificación de certificación; no escala comparativa de desempeño),Free (consulta pública de base de certificados); costos aplican a certificación (NA para consumidores),Acceso público vía búsqueda de certificados; uso del sello requiere certificación FSC por organismo acreditado (NA para consumidores).,EN,La plataforma de búsqueda de certificados se presenta como fuente de información 'most up-to-date' y reporta fecha de última actualización.,SRC-US-007,Sitio oficial,https://fsc.org/en,SRC-US-007-2,"Sitio oficial (FSC, presencia país / oficina local)",https://search.fsc.org/,Mecanismo voluntario/privado (o sin respaldo normativo explícito); verificar evidencia de adopción y cobertura nacional en P3. | Cobertura país verificada mediante sitio oficial FSC del país (oficina/red local).,ND,ND,ND,ND,ND,15,6.0,1.9,0.7600000000000001,,,,3,0.0,3.0,,2,,,,,,0.3,0.0,0.3,,0.16,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,ND,ND,ND,,Certificación,tercera_parte,ND,principal,access_cost; language_available,No,access_cost; language_available; transparency_level; update_frequency_text; comparability_support; enforcement_body; access_requirements,No,,Sí,ND,"Madera, papel y productos forestales; cadena de custodia",Consumidor,,ND
MIC-US-008,United States,US,USA,OCDE_UE,MSC Marine Stewardship Council,,certificacion,ND,digital,Marine Stewardship Council (MSC),privado,activo,ND,2025-12-18,1,Alimentos y bebidas no alcohólicas,,,1,1,Sí,Sí,No,no,estandar,,,Marine Stewardship Council (MSC),ND,tercera_parte,Sí,ND,No,Marine Stewardship Council (MSC); certificación por organismos de evaluación de conformidad acreditados.,,ND,High,Partial (certificado/no; no escala comparativa),Free (consulta pública); costos aplican a certificación y cadena de custodia (NA para consumidores),Etiqueta en productos; información pública en sitio MSC sobre estándares y certificación (NA para consumidores).,EN,ND (no se identificó declaración explícita de frecuencia de actualización en fuentes revisadas).,SRC-US-008,Sitio oficial,https://www.msc.org/,SRC-US-008-2,Registro oficial (MSC Supplier Directory; filtro país),https://cert.msc.org/supplierdirectory/,Mecanismo voluntario/privado (o sin respaldo normativo explícito); verificar evidencia de adopción y cobertura nacional en P3. | Cobertura país verificada mediante MSC Supplier Directory (consulta con filtro por país/mercado).,ND,ND,ND,ND,ND,15,6.0,1.9,0.7600000000000001,,,,3,0.0,3.0,,2,,,,,,0.3,0.0,0.3,,0.16,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,ND,ND,ND,,Certificación,tercera_parte,ND,principal,access_cost; language_available,No,access_cost; language_available; transparency_level; update_frequency_text; comparability_support; enforcement_body; access_requirements,No,,Sí,ND,Productos del mar (pesquerías) y cadena de custodia,Consumidor,,ND
MIC-US-009,United States,US,USA,OCDE_UE,Fairtrade,,certificacion,ND,digital,Fairtrade International,privado,activo,ND,2025-12-18,1,Alimentos y bebidas no alcohólicas,,,1,1,Sí,Sí,No,no,estandar,,,Fairtrade International,ND,tercera_parte,Sí,ND,No,Fairtrade America (organización nacional en EE. UU.) / Fairtrade International; auditorías y certificación a cargo de FLOCERT.,,ND,High,Partial (certificado/no; no escala comparativa),Free (consulta pública); costos aplican a certificación/licenciamiento de marca (NA para consumidores),Etiqueta FAIRTRADE Mark en productos; licenciamiento por organización nacional y auditoría por certificador (NA para consumidores).,EN,ND (no se identificó declaración explícita de frecuencia de actualización para directorios de productos/organizaciones en fuentes revisadas).,SRC-US-009,Sitio oficial,https://www.fairtrade.net/,SRC-US-009-2,Sitio oficial (organización Fairtrade/marketing organization o sección país),https://fairtradecampaigns.org/about/faq/,Mecanismo voluntario/privado (o sin respaldo normativo explícito); verificar evidencia de adopción y cobertura nacional en P3. | Cobertura país verificada mediante organización Fairtrade (sitio/representación país o sección país en fairtrade.net).,ND,ND,ND,ND,ND,15,6.0,1.9,0.7600000000000001,,,,3,0.0,3.0,,2,,,,,,0.3,0.0,0.3,,0.16,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,ND,ND,ND,,Certificación,tercera_parte,ND,principal,access_cost; language_available,No,access_cost; language_available; transparency_level; update_frequency_text; comparability_support; enforcement_body; access_requirements,No,,Sí,ND,Alimentos y materias primas con criterios ambientales y sociales; comercio justo,Consumidor,,ND
MIC-US-010,United States,US,USA,OCDE_UE,Rainforest Alliance Certified,,certificacion,ND,digital,Rainforest Alliance,privado,activo,ND,2025-12-18,1,Alimentos y bebidas no alcohólicas,,,1,1,Sí,Sí,No,no,estandar,,,Rainforest Alliance,ND,tercera_parte,Sí,ND,No,Rainforest Alliance; verificación/certificación por entidades autorizadas conforme al estándar del programa.,,ND,Medium-High,Partial (sello/certificación; no escala comparativa),Free (consulta pública); costos aplican a certificación/uso de sello (NA para consumidores),Sello en productos; guías de uso y criterios públicos; uso del sello sujeto a cumplimiento del estándar y reglas de uso (NA para consumidores).,EN,ND (no se identificó declaración explícita de frecuencia de actualización en fuentes revisadas).,SRC-US-010,Sitio oficial,https://www.rainforest-alliance.org/,SRC-US-010-2,,https://www.rainforest-alliance.org/what-does-rainforest-alliance-certified-mean/,Mecanismo voluntario/privado (o sin respaldo normativo explícito); verificar evidencia de adopción y cobertura nacional en P3. Evidencia país-específica: página 'Find Certified' con listado 'Available In' que incluye el país (ver URL secundaria).,ND,ND,ND,ND,ND,19,10.0,1.533333333333334,0.4600000000000001,,,,3,0.0,,,2,,,,,,0.3,0.0,,,0.16,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,ND,ND,ND,,Certificación,tercera_parte,ND,principal,access_cost; language_available,No,access_cost; language_available; transparency_level; update_frequency_text; comparability_support; enforcement_body; access_requirements,No,,Sí,ND,"Alimentos y materias primas agrícolas; biodiversidad, clima y medios de vida",Consumidor,,ND
MIC-CL-001,Chile,CL,CHL,Chile,#ElijoReciclar (Ecoetiqueta/Sello de reciclabilidad e información para el reciclaje de envases y embalajes),ElijoReciclar,ecoetiqueta,ND,etiqueta_en_producto + plataforma_web,Ministerio del Medio Ambiente (MMA) / Agencia de Sustentabilidad y Cambio Climático (ASCC) / Comité Validador APL Ecoetiquetado,mixto,activo,ND,2025-12-18,1,Alimentos y bebidas no alcohólicas,2;3;4;5;6;7;8,Vestuario y calzado;Vivienda y servicios básicos;Equipamiento y mantención del hogar;Salud;Transporte;Información y comunicación;Bienes y servicios diversos,"1,2,3,4,5,6,7,8",8,si,ND,ND,si,otro,Acuerdo de Producción Limpia (APL) “Eco-etiquetado para envases y embalajes II” – Esquema de certificación,2022,ASCC/MMA (gobernanza APL),voluntario,Certificación bajo esquema APL (evaluación de reciclabilidad + validación para uso de sello).,si,ND,si,Gobernanza APL / entidades certificadoras del esquema,ND,ND,medio,medio,ND,Acceso en punto de venta (sello) y en web #ElijoReciclar.,es,ND,SRC-CL-001,primaria,https://elijoreciclar.mma.gob.cl/wp-content/uploads/2022/05/Esquema_APL-EcoEtiquetado-II-mayo-2022.pdf,SRC-CL-002,secundaria,https://www.sernac.cl/portal/604/w3-article-84757.html,Fuentes oficiales MMA/SERNAC + documentos de esquema APL.,no,,Riesgo: confusión con afirmaciones ambientales amplias si no se comunica alcance (solo envase).,MIC orientado a reciclabilidad del envase; no evalúa desempeño ambiental total del producto.,,11,36.0,2.35,0.9400000000000001,,,,1,3.0,,,1,,,,,,0.1,0.36,,,0.08,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,ND,Reciclabilidad del envase (criterio: al menos 80% reciclable) + instrucciones para el reciclaje.,ND,ND,tercera_parte,ND,ND,principal_secundaria,,,,,,,Contribuye a objetivos de Economía Circular y consumo responsable del PNCPS 2025–2030 (MIC para preferencia de compra y cultura de reciclaje).,Envases y embalajes de productos de consumo masivo (inicialmente foco alimentos y bebidas; escalable a otras categorías),consumidor,,ND
